(5, 6, 7, 2, 5, 5, 8, 8, 7, 5, 4, 2, 4, 7),2.9,(1, 1, 3, 7, 8, 3, 6, 3, 0, 3, 4, 7, 0, 2),1.1,(7, 0, 8, 0, 8, 6, 1, 4, 6, 4, 6, 8, 7, 6),1.0,(6, 7, 3, 0, 2, 5, 6, 5, 2, 7, 6, 3, 4, 2),1.0,(6, 4, 1, 1, 5, 7, 4, 1, 4, 0, 5, 8, 5, 5),1.1
(5, 6, 7, 2, 5, 5, 8, 8, 7, 5, 4, 2, 4, 7),2.9,(1, 1, 3, 7, 8, 3, 6, 3, 0, 3, 4, 7, 0, 2),1.1,(6, 4, 1, 1, 5, 7, 4, 1, 4, 0, 5, 8, 5, 5),1.1,(5, 6, 8, 2, 4, 5, 8, 4, 6, 7, 5, 2, 7, 7),1.1,(7, 0, 8, 0, 8, 6, 1, 4, 6, 4, 6, 8, 7, 6),1.0
(5, 6, 7, 2, 5, 5, 8, 8, 7, 5, 4, 2, 4, 7),2.9,(1, 1, 3, 7, 8, 3, 6, 3, 0, 3, 4, 7, 0, 2),1.1,(6, 4, 1, 1, 5, 7, 4, 1, 4, 0, 5, 8, 5, 5),1.1,(5, 6, 8, 2, 4, 5, 8, 4, 6, 7, 5, 2, 7, 7),1.1,(8, 7, 4, 5, 2, 2, 7, 5, 5, 8, 5, 4, 7, 2),1.1
(5, 6, 7, 2, 5, 5, 8, 8, 7, 5, 4, 2, 4, 7),2.9,(1, 1, 3, 7, 8, 3, 6, 3, 0, 3, 4, 7, 0, 2),1.1,(6, 4, 1, 1, 5, 7, 4, 1, 4, 0, 5, 8, 5, 5),1.1,(5, 6, 8, 2, 4, 5, 8, 4, 6, 7, 5, 2, 7, 7),1.1,(8, 7, 4, 5, 2, 2, 7, 5, 5, 8, 5, 4, 7, 2),1.1
(5, 6, 7, 2, 5, 5, 8, 8, 7, 5, 4, 2, 4, 7),2.9,(1, 1, 3, 7, 8, 3, 6, 3, 0, 3, 4, 7, 0, 2),1.1,(6, 4, 1, 1, 5, 7, 4, 1, 4, 0, 5, 8, 5, 5),1.1,(5, 6, 8, 2, 4, 5, 8, 4, 6, 7, 5, 2, 7, 7),1.1,(8, 7, 4, 5, 2, 2, 7, 5, 5, 8, 5, 4, 7, 2),1.1
(5, 6, 7, 2, 5, 5, 8, 8, 7, 5, 4, 2, 4, 7),2.9,(1, 1, 3, 7, 8, 3, 6, 3, 0, 3, 4, 7, 0, 2),1.1,(6, 4, 1, 1, 5, 7, 4, 1, 4, 0, 5, 8, 5, 5),1.1,(5, 6, 8, 2, 4, 5, 8, 4, 6, 7, 5, 2, 7, 7),1.1,(8, 7, 4, 5, 2, 2, 7, 5, 5, 8, 5, 4, 7, 2),1.1
(5, 6, 7, 2, 5, 5, 8, 8, 7, 5, 4, 2, 4, 7),2.9,(1, 1, 3, 7, 8, 3, 6, 3, 0, 3, 4, 7, 0, 2),1.1,(6, 4, 1, 1, 5, 7, 4, 1, 4, 0, 5, 8, 5, 5),1.1,(5, 6, 8, 2, 4, 5, 8, 4, 6, 7, 5, 2, 7, 7),1.1,(8, 7, 4, 5, 2, 2, 7, 5, 5, 8, 5, 4, 7, 2),1.1
(5, 6, 7, 2, 5, 5, 8, 8, 7, 5, 4, 2, 4, 7),2.9,(1, 1, 3, 7, 8, 3, 6, 3, 0, 3, 4, 7, 0, 2),1.1,(6, 4, 1, 1, 5, 7, 4, 1, 4, 0, 5, 8, 5, 5),1.1,(5, 6, 8, 2, 4, 5, 8, 4, 6, 7, 5, 2, 7, 7),1.1,(8, 7, 4, 5, 2, 2, 7, 5, 5, 8, 5, 4, 7, 2),1.1
(5, 6, 7, 2, 5, 5, 8, 8, 7, 5, 4, 2, 4, 7),2.9,(1, 1, 3, 7, 8, 3, 6, 3, 0, 3, 4, 7, 0, 2),1.1,(6, 4, 1, 1, 5, 7, 4, 1, 4, 0, 5, 8, 5, 5),1.1,(5, 6, 8, 2, 4, 5, 8, 4, 6, 7, 5, 2, 7, 7),1.1,(8, 7, 4, 5, 2, 2, 7, 5, 5, 8, 5, 4, 7, 2),1.1
(5, 6, 7, 2, 5, 5, 8, 8, 7, 5, 4, 2, 4, 7),2.9,(1, 1, 3, 7, 8, 3, 6, 3, 0, 3, 4, 7, 0, 2),1.1,(6, 4, 1, 1, 5, 7, 4, 1, 4, 0, 5, 8, 5, 5),1.1,(5, 6, 8, 2, 4, 5, 8, 4, 6, 7, 5, 2, 7, 7),1.1,(8, 7, 4, 5, 2, 2, 7, 5, 5, 8, 5, 4, 7, 2),1.1
(5, 6, 7, 2, 5, 5, 8, 8, 7, 5, 4, 2, 4, 7),2.9,(1, 1, 3, 7, 8, 3, 6, 3, 0, 3, 4, 7, 0, 2),1.1,(6, 4, 1, 1, 5, 7, 4, 1, 4, 0, 5, 8, 5, 5),1.1,(5, 6, 8, 2, 4, 5, 8, 4, 6, 7, 5, 2, 7, 7),1.1,(8, 7, 4, 5, 2, 2, 7, 5, 5, 8, 5, 4, 7, 2),1.1
(5, 6, 7, 2, 5, 5, 8, 8, 7, 5, 4, 2, 4, 7),2.9,(1, 1, 3, 7, 8, 3, 6, 3, 0, 3, 4, 7, 0, 2),1.1,(6, 4, 1, 1, 5, 7, 4, 1, 4, 0, 5, 8, 5, 5),1.1,(5, 6, 8, 2, 4, 5, 8, 4, 6, 7, 5, 2, 7, 7),1.1,(8, 7, 4, 5, 2, 2, 7, 5, 5, 8, 5, 4, 7, 2),1.1
(5, 6, 7, 2, 5, 5, 8, 8, 7, 5, 4, 2, 4, 7),2.9,(1, 1, 3, 7, 8, 3, 6, 3, 0, 3, 4, 7, 0, 2),1.1,(6, 4, 1, 1, 5, 7, 4, 1, 4, 0, 5, 8, 5, 5),1.1,(5, 6, 8, 2, 4, 5, 8, 4, 6, 7, 5, 2, 7, 7),1.1,(8, 7, 4, 5, 2, 2, 7, 5, 5, 8, 5, 4, 7, 2),1.1
(5, 6, 7, 2, 5, 5, 8, 8, 7, 5, 4, 2, 4, 7),2.9,(1, 1, 3, 7, 8, 3, 6, 3, 0, 3, 4, 7, 0, 2),1.1,(6, 4, 1, 1, 5, 7, 4, 1, 4, 0, 5, 8, 5, 5),1.1,(5, 6, 8, 2, 4, 5, 8, 4, 6, 7, 5, 2, 7, 7),1.1,(8, 7, 4, 5, 2, 2, 7, 5, 5, 8, 5, 4, 7, 2),1.1
(5, 6, 7, 2, 5, 5, 8, 8, 7, 5, 4, 2, 4, 7),2.9,(1, 1, 3, 7, 8, 3, 6, 3, 0, 3, 4, 7, 0, 2),1.1,(6, 4, 1, 1, 5, 7, 4, 1, 4, 0, 5, 8, 5, 5),1.1,(5, 6, 8, 2, 4, 5, 8, 4, 6, 7, 5, 2, 7, 7),1.1,(8, 7, 4, 5, 2, 2, 7, 5, 5, 8, 5, 4, 7, 2),1.1
(5, 6, 7, 2, 5, 5, 8, 8, 7, 5, 4, 2, 4, 7),2.9,(1, 1, 3, 7, 8, 3, 6, 3, 0, 3, 4, 7, 0, 2),1.1,(6, 4, 1, 1, 5, 7, 4, 1, 4, 0, 5, 8, 5, 5),1.1,(5, 6, 8, 2, 4, 5, 8, 4, 6, 7, 5, 2, 7, 7),1.1,(8, 7, 4, 5, 2, 2, 7, 5, 5, 8, 5, 4, 7, 2),1.1
(5, 6, 7, 2, 5, 5, 8, 8, 7, 5, 4, 2, 4, 7),2.9,(1, 1, 3, 7, 8, 3, 6, 3, 0, 3, 4, 7, 0, 2),1.1,(6, 4, 1, 1, 5, 7, 4, 1, 4, 0, 5, 8, 5, 5),1.1,(5, 6, 8, 2, 4, 5, 8, 4, 6, 7, 5, 2, 7, 7),1.1,(8, 7, 4, 5, 2, 2, 7, 5, 5, 8, 5, 4, 7, 2),1.1
(5, 6, 7, 2, 5, 5, 8, 8, 7, 5, 4, 2, 4, 7),2.9,(1, 1, 3, 7, 8, 3, 6, 3, 0, 3, 4, 7, 0, 2),1.1,(6, 4, 1, 1, 5, 7, 4, 1, 4, 0, 5, 8, 5, 5),1.1,(5, 6, 8, 2, 4, 5, 8, 4, 6, 7, 5, 2, 7, 7),1.1,(8, 7, 4, 5, 2, 2, 7, 5, 5, 8, 5, 4, 7, 2),1.1
(5, 6, 7, 2, 5, 5, 8, 8, 7, 5, 4, 2, 4, 7),2.9,(1, 1, 3, 7, 8, 3, 6, 3, 0, 3, 4, 7, 0, 2),1.1,(6, 4, 1, 1, 5, 7, 4, 1, 4, 0, 5, 8, 5, 5),1.1,(5, 6, 8, 2, 4, 5, 8, 4, 6, 7, 5, 2, 7, 7),1.1,(8, 7, 4, 5, 2, 2, 7, 5, 5, 8, 5, 4, 7, 2),1.1
(5, 6, 7, 2, 5, 5, 8, 8, 7, 5, 4, 2, 4, 7),2.9,(1, 1, 3, 7, 8, 3, 6, 3, 0, 3, 4, 7, 0, 2),1.1,(6, 4, 1, 1, 5, 7, 4, 1, 4, 0, 5, 8, 5, 5),1.1,(5, 6, 8, 2, 4, 5, 8, 4, 6, 7, 5, 2, 7, 7),1.1,(8, 7, 4, 5, 2, 2, 7, 5, 5, 8, 5, 4, 7, 2),1.1
(5, 6, 7, 2, 5, 5, 8, 8, 7, 5, 4, 2, 4, 7),2.9,(1, 1, 3, 7, 8, 3, 6, 3, 0, 3, 4, 7, 0, 2),1.1,(6, 4, 1, 1, 5, 7, 4, 1, 4, 0, 5, 8, 5, 5),1.1,(5, 6, 8, 2, 4, 5, 8, 4, 6, 7, 5, 2, 7, 7),1.1,(8, 7, 4, 5, 2, 2, 7, 5, 5, 8, 5, 4, 7, 2),1.1
