(73, 3, 5, 2, 68, 3, 4, 5, 8, 816),2.6,(27, 6, 4, 2, 72, 7, 7, 2, 3, 648),0.6000000000000001,(34, 6, 2, 7, 14, 7, 8, 4, 1, 855),0.5,(85, 7, 2, 8, 71, 6, 3, 3, 1, 251),0.5,(22, 6, 1, 8, 41, 7, 1, 4, 1, 457),0.6
(73, 3, 5, 2, 68, 3, 4, 5, 8, 816),2.6,(27, 6, 4, 2, 72, 7, 7, 2, 3, 648),0.6000000000000001,(22, 6, 1, 8, 41, 7, 1, 4, 1, 457),0.6,(73, 3, 5, 2, 84, 3, 4, 5, 8, 816),0.6,(34, 6, 2, 7, 14, 7, 8, 4, 1, 855),0.5
(73, 3, 5, 2, 68, 3, 4, 5, 8, 816),2.6,(27, 6, 4, 2, 72, 7, 7, 2, 3, 648),0.6000000000000001,(22, 6, 1, 8, 41, 7, 1, 4, 1, 457),0.6,(73, 3, 5, 2, 84, 3, 4, 5, 8, 816),0.6,(27, 6, 4, 2, 72, 7, 7, 2, 377, 816),0.6
(73, 3, 5, 2, 68, 3, 4, 5, 8, 816),2.6,(27, 6, 4, 2, 72, 7, 7, 2, 3, 648),0.6000000000000001,(22, 6, 1, 8, 41, 7, 1, 4, 1, 457),0.6,(73, 3, 5, 2, 84, 3, 4, 5, 8, 816),0.6,(27, 6, 4, 2, 72, 7, 7, 2, 377, 816),0.6
(73, 3, 5, 2, 68, 3, 4, 5, 8, 816),2.6,(27, 6, 4, 2, 72, 7, 7, 2, 3, 648),0.6000000000000001,(22, 6, 1, 8, 41, 7, 1, 4, 1, 457),0.6,(73, 3, 5, 2, 84, 3, 4, 5, 8, 816),0.6,(27, 6, 4, 2, 72, 7, 7, 2, 377, 816),0.6
(73, 3, 5, 2, 68, 3, 4, 5, 8, 816),2.6,(73, 3, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(27, 6, 4, 2, 72, 7, 7, 2, 3, 648),0.6000000000000001,(22, 6, 1, 8, 41, 7, 1, 4, 1, 457),0.6,(73, 3, 5, 2, 84, 3, 4, 5, 8, 816),0.6
(73, 3, 5, 2, 68, 3, 4, 5, 8, 816),2.6,(73, 3, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(27, 6, 4, 2, 72, 7, 7, 2, 3, 648),0.6000000000000001,(22, 6, 1, 8, 41, 7, 1, 4, 1, 457),0.6,(73, 3, 5, 2, 84, 3, 4, 5, 8, 816),0.6
(73, 3, 5, 2, 68, 3, 4, 5, 8, 816),2.6,(73, 3, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(27, 6, 4, 2, 72, 7, 7, 2, 3, 648),0.6000000000000001,(22, 6, 1, 8, 41, 7, 1, 4, 1, 457),0.6,(73, 3, 5, 2, 84, 3, 4, 5, 8, 816),0.6
(73, 3, 5, 2, 68, 3, 4, 5, 8, 816),2.6,(73, 3, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(27, 6, 4, 2, 72, 7, 7, 2, 3, 648),0.6000000000000001,(22, 6, 1, 8, 41, 7, 1, 4, 1, 457),0.6,(73, 3, 5, 2, 84, 3, 4, 5, 8, 816),0.6
(73, 3, 5, 2, 68, 3, 4, 5, 8, 816),2.6,(73, 3, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(27, 6, 4, 2, 72, 7, 7, 2, 3, 648),0.6000000000000001,(22, 6, 1, 8, 41, 7, 1, 4, 1, 457),0.6,(73, 3, 5, 2, 84, 3, 4, 5, 8, 816),0.6
