(56, 7, 2, 5, 58, 8, 7, 5, 4, 247),3.0999999999999996,(36, 6, 7, 2, 43, 1, 4, 6, 6, 581),1.0,(27, 1, 2, 5, 63, 4, 6, 4, 8, 267),1.0,(44, 5, 5, 1, 17, 7, 1, 2, 3, 688),1.0,(84, 6, 8, 4, 56, 5, 4, 5, 1, 673),1.0
(56, 7, 2, 5, 58, 8, 7, 5, 4, 247),3.0999999999999996,(36, 6, 7, 2, 43, 1, 4, 6, 6, 581),1.0,(27, 1, 2, 5, 63, 4, 6, 4, 8, 267),1.0,(44, 5, 5, 1, 17, 7, 1, 2, 3, 688),1.0,(84, 6, 8, 4, 56, 5, 4, 5, 1, 673),1.0
(56, 7, 2, 5, 58, 8, 7, 5, 4, 247),3.0999999999999996,(36, 6, 7, 2, 43, 1, 4, 6, 6, 581),1.0,(27, 1, 2, 5, 63, 4, 6, 4, 8, 267),1.0,(44, 5, 5, 1, 17, 7, 1, 2, 3, 688),1.0,(84, 6, 8, 4, 56, 5, 4, 5, 1, 673),1.0
(56, 7, 2, 5, 58, 8, 7, 5, 4, 247),3.0999999999999996,(36, 6, 7, 2, 43, 1, 4, 6, 6, 581),1.0,(27, 1, 2, 5, 63, 4, 6, 4, 8, 267),1.0,(44, 5, 5, 1, 17, 7, 1, 2, 3, 688),1.0,(84, 6, 8, 4, 56, 5, 4, 5, 1, 673),1.0
(56, 7, 2, 5, 58, 8, 7, 5, 4, 247),3.0999999999999996,(36, 6, 7, 2, 43, 1, 4, 6, 6, 581),1.0,(27, 1, 2, 5, 63, 4, 6, 4, 8, 267),1.0,(44, 5, 5, 1, 17, 7, 1, 2, 3, 688),1.0,(84, 6, 8, 4, 56, 5, 4, 5, 1, 673),1.0
(56, 7, 2, 5, 58, 8, 7, 5, 4, 247),3.0999999999999996,(36, 6, 7, 2, 43, 1, 4, 6, 6, 581),1.0,(27, 1, 2, 5, 63, 4, 6, 4, 8, 267),1.0,(44, 5, 5, 1, 17, 7, 1, 2, 3, 688),1.0,(84, 6, 8, 4, 56, 5, 4, 5, 1, 673),1.0
(56, 7, 2, 5, 58, 8, 7, 5, 4, 247),3.0999999999999996,(36, 6, 7, 2, 43, 1, 4, 6, 6, 581),1.0,(27, 1, 2, 5, 63, 4, 6, 4, 8, 267),1.0,(44, 5, 5, 1, 17, 7, 1, 2, 3, 688),1.0,(84, 6, 8, 4, 56, 5, 4, 5, 1, 673),1.0
(56, 7, 2, 5, 58, 8, 7, 5, 4, 247),3.0999999999999996,(36, 6, 7, 2, 43, 1, 4, 6, 6, 581),1.0,(27, 1, 2, 5, 63, 4, 6, 4, 8, 267),1.0,(44, 5, 5, 1, 17, 7, 1, 2, 3, 688),1.0,(84, 6, 8, 4, 56, 5, 4, 5, 1, 673),1.0
(56, 7, 2, 5, 58, 8, 7, 5, 4, 247),3.0999999999999996,(36, 6, 7, 2, 43, 1, 4, 6, 6, 581),1.0,(27, 1, 2, 5, 63, 4, 6, 4, 8, 267),1.0,(44, 5, 5, 1, 17, 7, 1, 2, 3, 688),1.0,(84, 6, 8, 4, 56, 5, 4, 5, 1, 673),1.0
(56, 7, 2, 5, 58, 8, 7, 5, 4, 247),3.0999999999999996,(36, 6, 7, 2, 43, 1, 4, 6, 6, 581),1.0,(27, 1, 2, 5, 63, 4, 6, 4, 8, 267),1.0,(44, 5, 5, 1, 17, 7, 1, 2, 3, 688),1.0,(84, 6, 8, 4, 56, 5, 4, 5, 1, 673),1.0
(56, 7, 2, 5, 58, 8, 7, 5, 4, 247),3.0999999999999996,(36, 6, 7, 2, 43, 1, 4, 6, 6, 581),1.0,(27, 1, 2, 5, 63, 4, 6, 4, 8, 267),1.0,(44, 5, 5, 1, 17, 7, 1, 2, 3, 688),1.0,(84, 6, 8, 4, 56, 5, 4, 5, 1, 673),1.0
(56, 7, 2, 5, 58, 8, 7, 5, 4, 247),3.0999999999999996,(36, 6, 7, 2, 43, 1, 4, 6, 6, 581),1.0,(27, 1, 2, 5, 63, 4, 6, 4, 8, 267),1.0,(44, 5, 5, 1, 17, 7, 1, 2, 3, 688),1.0,(84, 6, 8, 4, 56, 5, 4, 5, 1, 673),1.0
(56, 7, 2, 5, 58, 8, 7, 5, 4, 247),3.0999999999999996,(36, 6, 7, 2, 43, 1, 4, 6, 6, 581),1.0,(27, 1, 2, 5, 63, 4, 6, 4, 8, 267),1.0,(44, 5, 5, 1, 17, 7, 1, 2, 3, 688),1.0,(84, 6, 8, 4, 56, 5, 4, 5, 1, 673),1.0
(56, 7, 2, 5, 58, 8, 7, 5, 4, 247),3.0999999999999996,(36, 6, 7, 2, 43, 1, 4, 6, 6, 581),1.0,(27, 1, 2, 5, 63, 4, 6, 4, 8, 267),1.0,(44, 5, 5, 1, 17, 7, 1, 2, 3, 688),1.0,(84, 6, 8, 4, 56, 5, 4, 5, 1, 673),1.0
(56, 7, 2, 5, 58, 8, 7, 5, 4, 247),3.0999999999999996,(36, 6, 7, 2, 43, 1, 4, 6, 6, 581),1.0,(27, 1, 2, 5, 63, 4, 6, 4, 8, 267),1.0,(44, 5, 5, 1, 17, 7, 1, 2, 3, 688),1.0,(84, 6, 8, 4, 56, 5, 4, 5, 1, 673),1.0
